Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code,Item,Year Code,Year,Months Code,Months,Unit,Value,Flag,Flag Description
"PP","Producer Prices","4","Algeria","5532","Producer Price (USD/tonne)","1062","Eggs, hen, in shell","2019","2019","7021","Annual value","USD","1508","","Official data"
"PP","Producer Prices","4","Algeria","5532","Producer Price (USD/tonne)","406","Garlic","2019","2019","7021","Annual value","USD","1533","","Official data"
"PP","Producer Prices","4","Algeria","5532","Producer Price (USD/tonne)","560","Grapes","2019","2019","7021","Annual value","USD","1709","","Official data"
"PP","Producer Prices","4","Algeria","5532","Producer Price (USD/tonne)","497","Lemons and limes","2019","2019","7021","Annual value","USD","1500","","Official data"
"PP","Producer Prices","4","Algeria","5532","Producer Price (USD/tonne)","372","Lettuce and chicory","2019","2019","7021","Annual value","USD","528","","Official data"
"PP","Producer Prices","4","Algeria","5532","Producer Price (USD/tonne)","1127","Meat, camel","2019","2019","7021","Annual value","USD","3707","","Official data"
"PP","Producer Prices","4","Algeria","5532","Producer Price (USD/tonne)","867","Meat, cattle","2019","2019","7021","Annual value","USD","7311","","Official data"
"PP","Producer Prices","4","Algeria","5532","Producer Price (USD/tonne)","1058","Meat, chicken","2019","2019","7021","Annual value","USD","2102","","Official data"
"PP","Producer Prices","4","Algeria","5532","Producer Price (USD/tonne)","1017","Meat, goat","2019","2019","7021","Annual value","USD","3537","","Official data"
"PP","Producer Prices","4","Algeria","5532","Producer Price (USD/tonne)","977","Meat, sheep","2019","2019","7021","Annual value","USD","9818","","Official data"
"PP","Producer Prices","4","Algeria","5532","Producer Price (USD/tonne)","882","Milk, whole fresh cow","2019","2019","7021","Annual value","USD","402","","Official data"
"PP","Producer Prices","4","Algeria","5532","Producer Price (USD/tonne)","75","Oats","2019","2019","7021","Annual value","USD","134","","Official data"
"PP","Producer Prices","4","Algeria","5532","Producer Price (USD/tonne)","403","Onions, dry","2019","2019","7021","Annual value","USD","318","","Official data"
"PP","Producer Prices","4","Algeria","5532","Producer Price (USD/tonne)","402","Onions, shallots, green","2019","2019","7021","Annual value","USD","251","","Official data"
"PP","Producer Prices","4","Algeria","5532","Producer Price (USD/tonne)","490","Oranges","2019","2019","7021","Annual value","USD","989","","Official data"
"PP","Producer Prices","4","Algeria","5532","Producer Price (USD/tonne)","521","Pears","2019","2019","7021","Annual value","USD","1759","","Official data"
"PP","Producer Prices","4","Algeria","5532","Producer Price (USD/tonne)","417","Peas, green","2019","2019","7021","Annual value","USD","964","","Official data"
"PP","Producer Prices","4","Algeria","5532","Producer Price (USD/tonne)","116","Potatoes","2019","2019","7021","Annual value","USD","327","","Official data"
"PP","Producer Prices","4","Algeria","5532","Producer Price (USD/tonne)","495","Tangerines, mandarins, clementines, satsumas","2019","2019","7021","Annual value","USD","1315","","Official data"
"PP","Producer Prices","4","Algeria","5532","Producer Price (USD/tonne)","388","Tomatoes","2019","2019","7021","Annual value","USD","486","","Official data"
"PP","Producer Prices","4","Algeria","5532","Producer Price (USD/tonne)","420","Vegetables, leguminous nes","2019","2019","7021","Annual value","USD","545","","Official data"
"PP","Producer Prices","4","Algeria","5532","Producer Price (USD/tonne)","567","Watermelons","2019","2019","7021","Annual value","USD","344","","Official data"
"PP","Producer Prices","4","Algeria","5532","Producer Price (USD/tonne)","15","Wheat","2019","2019","7021","Annual value","USD","377","","Official data"
"PP","Producer Prices","4","Algeria","5532","Producer Price (USD/tonne)","515","Apples","2020","2020","7021","Annual value","USD","1790","","Official data"
"PP","Producer Prices","4","Algeria","5532","Producer Price (USD/tonne)","44","Barley","2020","2020","7021","Annual value","USD","197","","Official data"
"PP","Producer Prices","4","Algeria","5532","Producer Price (USD/tonne)","414","Beans, green","2020","2020","7021","Annual value","USD","1094","","Official data"
"PP","Producer Prices","4","Algeria","5532","Producer Price (USD/tonne)","358","Cabbages and other brassicas","2020","2020","7021","Annual value","USD","376","","Official data"
"PP","Producer Prices","4","Algeria","5532","Producer Price (USD/tonne)","426","Carrots and turnips","2020","2020","7021","Annual value","USD","336","","Official data"
"PP","Producer Prices","4","Algeria","5532","Producer Price (USD/tonne)","393","Cauliflowers and broccoli","2020","2020","7021","Annual value","USD","490","","Official data"
"PP","Producer Prices","4","Algeria","5532","Producer Price (USD/tonne)","401","Chillies and peppers, green","2020","2020","7021","Annual value","USD","652","","Official data"
"PP","Producer Prices","4","Algeria","5532","Producer Price (USD/tonne)","577","Dates","2020","2020","7021","Annual value","USD","3245","","Official data"
"PP","Producer Prices","4","Algeria","5532","Producer Price (USD/tonne)","1062","Eggs, hen, in shell","2020","2020","7021","Annual value","USD","1578","","Official data"
"PP","Producer Prices","4","Algeria","5532","Producer Price (USD/tonne)","406","Garlic","2020","2020","7021","Annual value","USD","3670","","Official data"
"PP","Producer Prices","4","Algeria","5532","Producer Price (USD/tonne)","560","Grapes","2020","2020","7021","Annual value","USD","1938","","Official data"
"PP","Producer Prices","4","Algeria","5532","Producer Price (USD/tonne)","497","Lemons and limes","2020","2020","7021","Annual value","USD","1578","","Official data"
"PP","Producer Prices","4","Algeria","5532","Producer Price (USD/tonne)","372","Lettuce and chicory","2020","2020","7021","Annual value","USD","442","","Official data"
"PP","Producer Prices","4","Algeria","5532","Producer Price (USD/tonne)","882","Milk, whole fresh cow","2020","2020","7021","Annual value","USD","388","","Official data"
"PP","Producer Prices","4","Algeria","5532","Producer Price (USD/tonne)","75","Oats","2020","2020","7021","Annual value","USD","126","","Official data"
"PP","Producer Prices","4","Algeria","5532","Producer Price (USD/tonne)","403","Onions, dry","2020","2020","7021","Annual value","USD","320","","Official data"
"PP","Producer Prices","4","Algeria","5532","Producer Price (USD/tonne)","402","Onions, shallots, green","2020","2020","7021","Annual value","USD","269","","Official data"
"PP","Producer Prices","4","Algeria","5532","Producer Price (USD/tonne)","490","Oranges","2020","2020","7021","Annual value","USD","1232","","Official data"
"PP","Producer Prices","4","Algeria","5532","Producer Price (USD/tonne)","521","Pears","2020","2020","7021","Annual value","USD","1733","","Official data"
"PP","Producer Prices","4","Algeria","5532","Producer Price (USD/tonne)","417","Peas, green","2020","2020","7021","Annual value","USD","895","","Official data"
"PP","Producer Prices","4","Algeria","5532","Producer Price (USD/tonne)","116","Potatoes","2020","2020","7021","Annual value","USD","271","","Official data"
"PP","Producer Prices","4","Algeria","5532","Producer Price (USD/tonne)","495","Tangerines, mandarins, clementines, satsumas","2020","2020","7021","Annual value","USD","1258","","Official data"
"PP","Producer Prices","4","Algeria","5532","Producer Price (USD/tonne)","388","Tomatoes","2020","2020","7021","Annual value","USD","424","","Official data"
"PP","Producer Prices","4","Algeria","5532","Producer Price (USD/tonne)","420","Vegetables, leguminous nes","2020","2020","7021","Annual value","USD","575","","Official data"
"PP","Producer Prices","4","Algeria","5532","Producer Price (USD/tonne)","567","Watermelons","2020","2020","7021","Annual value","USD","418","","Official data"
"PP","Producer Prices","4","Algeria","5532","Producer Price (USD/tonne)","15","Wheat","2020","2020","7021","Annual value","USD","355","","Official data"
"PP","Producer Prices","9","Argentina","5532","Producer Price (USD/tonne)","1062","Eggs, hen, in shell","2018","2018","7021","Annual value","USD","1346","","Official data"
"PP","Producer Prices","9","Argentina","5532","Producer Price (USD/tonne)","671","Mat?","2018","2018","7021","Annual value","USD","250","","Official data"
"PP","Producer Prices","9","Argentina","5532","Producer Price (USD/tonne)","945","Meat live weight, cattle","2018","2018","7021","Annual value","USD","1244","","Official data"
"PP","Producer Prices","9","Argentina","5532","Producer Price (USD/tonne)","1095","Meat live weight, chicken","2018","2018","7021","Annual value","USD","948","","Official data"
"PP","Producer Prices","9","Argentina","5532","Producer Price (USD/tonne)","1056","Meat live weight, pig","2018","2018","7021","Annual value","USD","1161","","Official data"
"PP","Producer Prices","9","Argentina","5532","Producer Price (USD/tonne)","1145","Meat live weight, rabbit","2018","2018","7021","Annual value","USD","2604","","Official data"
"PP","Producer Prices","9","Argentina","5532","Producer Price (USD/tonne)","1013","Meat live weight, sheep","2018","2018","7021","Annual value","USD","636","","Official data"
"PP","Producer Prices","9","Argentina","5532","Producer Price (USD/tonne)","867","Meat, cattle","2018","2018","7021","Annual value","USD","2229","","Official data"
"PP","Producer Prices","9","Argentina","5532","Producer Price (USD/tonne)","1058","Meat, chicken","2018","2018","7021","Annual value","USD","1232","","Official data"
"PP","Producer Prices","9","Argentina","5532","Producer Price (USD/tonne)","1097","Meat, horse","2018","2018","7021","Annual value","USD","451","","Official data"
"PP","Producer Prices","9","Argentina","5532","Producer Price (USD/tonne)","1141","Meat, rabbit","2018","2018","7021","Annual value","USD","7581","","Official data"
"PP","Producer Prices","9","Argentina","5532","Producer Price (USD/tonne)","977","Meat, sheep","2018","2018","7021","Annual value","USD","4595","","Official data"
"PP","Producer Prices","9","Argentina","5532","Producer Price (USD/tonne)","882","Milk, whole fresh cow","2018","2018","7021","Annual value","USD","254","","Official data"
"PP","Producer Prices","9","Argentina","5532","Producer Price (USD/tonne)","667","Tea","2018","2018","7021","Annual value","USD","59","","Official data"
"PP","Producer Prices","9","Argentina","5532","Producer Price (USD/tonne)","826","Tobacco, unmanufactured","2018","2018","7021","Annual value","USD","2079","","Official data"
"PP","Producer Prices","9","Argentina","5532","Producer Price (USD/tonne)","987","Wool, greasy","2018","2018","7021","Annual value","USD","5900","","Official data"
"PP","Producer Prices","9","Argentina","5532","Producer Price (USD/tonne)","1062","Eggs, hen, in shell","2019","2019","7021","Annual value","USD","1101","","Official data"
"PP","Producer Prices","9","Argentina","5532","Producer Price (USD/tonne)","945","Meat live weight, cattle","2019","2019","7021","Annual value","USD","1202","","Official data"
"PP","Producer Prices","9","Argentina","5532","Producer Price (USD/tonne)","1095","Meat live weight, chicken","2019","2019","7021","Annual value","USD","908","","Official data"
"PP","Producer Prices","9","Argentina","5532","Producer Price (USD/tonne)","1056","Meat live weight, pig","2019","2019","7021","Annual value","USD","1167","","Official data"
"PP","Producer Prices","9","Argentina","5532","Producer Price (USD/tonne)","1145","Meat live weight, rabbit","2019","2019","7021","Annual value","USD","2480","","Official data"
"PP","Producer Prices","9","Argentina","5532","Producer Price (USD/tonne)","1013","Meat live weight, sheep","2019","2019","7021","Annual value","USD","603","","Official data"
"PP","Producer Prices","9","Argentina","5532","Producer Price (USD/tonne)","867","Meat, cattle","2019","2019","7021","Annual value","USD","2108","","Official data"
"PP","Producer Prices","9","Argentina","5532","Producer Price (USD/tonne)","1058","Meat, chicken","2019","2019","7021","Annual value","USD","1155","","Official data"
"PP","Producer Prices","9","Argentina","5532","Producer Price (USD/tonne)","1097","Meat, horse","2019","2019","7021","Annual value","USD","288","","Official data"
"PP","Producer Prices","9","Argentina","5532","Producer Price (USD/tonne)","977","Meat, sheep","2019","2019","7021","Annual value","USD","3336","","Official data"
